# Lucide icon codepoints — auto-generated from Lucide.ttf
# Format: hex_codepoint  glyph-name
#
# Usage in Rust:  iced::widget::text("\u{XXXX}").font(LUCIDE_FONT)

//! Lucide icon helpers.
//!
//! **Adding a new icon:** look up the codepoint in
//! `crates/playfair-core/assets/fonts/lucide-codepoints.txt`,
//! then follow the pattern of any existing function below.

0000  .notdef#1
f1b5  signal
f23d  signal_high
f21b  signal_low
f1f9  signal_medium
f1d7  signal_zero
f193  signature
f150  signpost
f171  signpost_big
f12f  siren
f10e  skip_back
f0ed  skip_forward
f0cc  skull
f0ab  slack
f08a  slash
f069  slice
f048  sliders_horizontal
f027  sliders_vertical
f65a  smartphone
f006  smartphone_charging
f67c  smartphone_nfc
f616  smile
f638  smile_plus
f5f4  snail
f5d2  snowflake
f5b0  soap_dispenser_droplet
f58e  sofa
f56c  solar_panel
f54a  soup
0020  space
f528  space1
f506  spade
f4e4  sparkle
f4c2  sparkles
f4a0  speaker
f47e  speech
f43a  spell_check
f45c  spell_check_2
f3f6  spline
f418  spline_pointer
f3d4  split
f3b2  spool
f390  spotlight
f36e  spray_can
f34c  sprout
f0ca  square
f32a  square_activity
f2c4  square_arrow_down
f308  square_arrow_down_left
f2e6  square_arrow_down_right
f2a2  square_arrow_left
f280  square_arrow_out_down_left
f25e  square_arrow_out_down_right
f23c  square_arrow_out_up_left
f21a  square_arrow_out_up_right
f1b4  square_arrow_right
f1f8  square_arrow_right_enter
f1d6  square_arrow_right_exit
f14f  square_arrow_up
f192  square_arrow_up_left
f170  square_arrow_up_right
f12e  square_asterisk
f10d  square_bottom_dashed_scissors
f0ec  square_centerline_dashed_horizontal
f0cb  square_centerline_dashed_vertical
f0aa  square_chart_gantt
f068  square_check
f089  square_check_big
f047  square_chevron_down
f026  square_chevron_left
f005  square_chevron_right
f67b  square_chevron_up
f659  square_code
f58d  square_dashed
f615  square_dashed_bottom
f637  square_dashed_bottom_code
f5f3  square_dashed_kanban
f5d1  square_dashed_mouse_pointer
f5af  square_dashed_top_solid
f56b  square_divide
f549  square_dot
f527  square_equal
f505  square_function
f4e3  square_kanban
f4c1  square_library
f49f  square_m
f47d  square_menu
f45b  square_minus
f439  square_mouse_pointer
f3f5  square_parking
f417  square_parking_off
f3d3  square_pause
f3b1  square_pen
f38f  square_percent
f36d  square_pi
f34b  square_pilcrow
f329  square_play
f307  square_plus
f2e5  square_power
f2c3  square_radical
f2a1  square_round_corner
f27f  square_scissors
f25d  square_sigma
f23b  square_slash
f219  square_split_horizontal
f1f7  square_split_vertical
f1d5  square_square
f1b3  square_stack
f191  square_star
f16f  square_stop
f14e  square_terminal
f10c  square_user
f12d  square_user_round
f0eb  square_x
f0a9  squares_exclude
f088  squares_intersect
f067  squares_subtract
f046  squares_unite
f004  squircle
f025  squircle_dashed
f67a  squirrel
f658  stamp
f5f2  star
f636  star_half
f614  star_off
f5d0  step_back
f5ae  step_forward
f58c  stethoscope
f56a  sticker
f548  sticky_note
f526  stone
f504  store
f4e2  stretch_horizontal
f4c0  stretch_vertical
f49e  strikethrough
f47c  subscript
f3d2  sun
f45a  sun_dim
f438  sun_medium
f416  sun_moon
f3f4  sun_snow
f3b0  sunrise
f38e  sunset
f36c  superscript
f34a  swatch_book
f328  swiss_franc
f306  switch_camera
f2e4  sword
f2c2  swords
f2a0  syringe
f190  table
f27e  table_2
f25c  table_cells_merge
f23a  table_cells_split
f218  table_columns_split
f1f6  table_of_contents
f1d4  table_properties
f1b2  table_rows_split
f14d  tablet
f16e  tablet_smartphone
f12c  tablets
f10b  tag
f0ea  tags
f0c9  tally_1
f0a8  tally_2
f087  tally_3
f066  tally_4
f045  tally_5
f024  tangent
f003  target
f679  telescope
f635  tent
f657  tent_tree
f613  terminal
f5cf  test_tube
f5f1  test_tube_diagonal
f5ad  test_tubes
f58b  text_align_center
f569  text_align_end
f547  text_align_justify
f525  text_align_start
f4e1  text_cursor
f503  text_cursor_input
f4bf  text_initial
f49d  text_quote
f47b  text_search
f459  text_select
f437  text_wrap
f415  theater
f3af  thermometer
f3f3  thermometer_snowflake
f3d1  thermometer_sun
f38d  thumbs_down
f36b  thumbs_up
f27d  ticket
f349  ticket_check
f327  ticket_minus
f305  ticket_percent
f2e3  ticket_plus
f2c1  ticket_slash
f29f  ticket_x
f239  tickets
f25b  tickets_plane
f1d3  timer
f217  timer_off
f1f5  timer_reset
f1b1  toggle_left
f18f  toggle_right
f16d  toilet
f14c  tool_case
f12b  toolbox
f10a  tornado
f0e9  torus
f0a7  touchpad
f0c8  touchpad_off
f086  towel_rack
f065  tower_control
f044  toy_brick
f023  tractor
f002  traffic_cone
f656  train_front
f678  train_front_tunnel
f634  train_track
f612  tram_front
f5f0  transgender
f5ac  trash
f5ce  trash_2
f58a  tree_deciduous
f568  tree_palm
f546  tree_pine
f524  trees
f502  trello
f4e0  trending_down
f49c  trending_up
f4be  trending_up_down
f414  triangle
f47a  triangle_alert
f458  triangle_dashed
f436  triangle_right
f3f2  trophy
f3ae  truck
f3d0  truck_electric
f38c  turkish_lira
f36a  turntable
f348  turtle
f2e2  tv
f304  tv_minimal
f326  tv_minimal_play
f2c0  twitch
f29e  twitter
f25a  type
f27c  type_outline
f216  umbrella
f238  umbrella_off
f1f4  underline
f18e  undo
f1d2  undo_2
f1b0  undo_dot
f16c  unfold_horizontal
f14b  unfold_vertical
f12a  ungroup
f109  university
f0c7  unlink
f0e8  unlink_2
f0a6  unplug
f085  upload
f064  usb
f457  user
f043  user_check
f022  user_cog
f001  user_key
f677  user_lock
f655  user_minus
f633  user_pen
f611  user_plus
f4df  user_round
f5ef  user_round_check
f5cd  user_round_cog
f5ab  user_round_key
f589  user_round_minus
f567  user_round_pen
f545  user_round_plus
f523  user_round_search
f501  user_round_x
f4bd  user_search
f49b  user_star
f479  user_x
f413  users
f435  users_round
f3cf  utensils
f3f1  utensils_crossed
f3ad  utility_pole
f38b  van
f369  variable
f347  vault
f325  vector_square
f303  vegan
f2e1  venetian_mask
f29d  venus
f2bf  venus_and_mars
f259  vibrate
f27b  vibrate_off
f215  video
f237  video_off
f1f3  videotape
f1d1  view
f1af  voicemail
f18d  volleyball
f0e7  volume
f16b  volume_1
f14a  volume_2
f129  volume_off
f108  volume_x
f0c6  vote
f063  wallet
f0a5  wallet_cards
f084  wallet_minimal
f042  wallpaper
f000  wand
f021  wand_sparkles
f676  warehouse
f654  washing_machine
f632  watch
f5aa  waves
f610  waves_arrow_down
f5ee  waves_arrow_up
f5cc  waves_ladder
f588  waypoints
f566  webcam
f522  webhook
f544  webhook_off
f4de  weight
f500  weight_tilde
f49a  wheat
f4bc  wheat_off
f478  whole_word
f368  wifi
f456  wifi_cog
f434  wifi_high
f412  wifi_low
f3f0  wifi_off
f3ce  wifi_pen
f3ac  wifi_sync
f38a  wifi_zero
f324  wind
f346  wind_arrow_down
f2e0  wine
f302  wine_off
f2be  workflow
f29c  worm
f27a  wrench
f236  x
f258  x_line_top
f214  youtube
f1d0  zap
f1f2  zap_off
f1ae  zoom_in
f18c  zoom_out
